x,y,T,u,v,p
5,3.08,300,1.24888,0.0174621,0.0312175
5,3.16,300,1.242,0.0160166,0.0381698
5,3.24,300,1.23571,0.0146777,0.044478
5,3.32,300,1.22997,0.0134332,0.0502111
5,3.4,300,1.22469,0.0122666,0.0554627
5,3.48,300,1.21991,0.0111806,0.0602087
5,3.56,300,1.21551,0.0101555,0.0645636
5,3.64,300,1.2115,0.00918926,0.0685301
5,3.72,300,1.20785,0.00827476,0.0721426
5,3.8,300,1.20451,0.00740263,0.0754529
5,3.88,300,1.20151,0.0065736,0.0784382
5,3.96,300,1.19879,0.00577657,0.0811657
5,4.04,300,1.19634,0.00500974,0.0836322
5,4.12,300,1.19415,0.00426844,0.0858561
5,4.2,300,1.19219,0.00354715,0.0878695
5,4.28,300,1.19048,0.00284484,0.0896529
5,4.36,300,1.18895,0.00215542,0.0912507
5,4.44,300,1.18746,0.00147778,0.092657
5,4.52,300,1.18505,0.000814261,0.0938803
5,4.6,300,1.17868,0.000177617,0.0949382
5,4.68,300,1.15302,-0.000367463,0.0957974
5,4.76,300,1.07682,-0.000722476,0.096464
5,4.84,300,0.886353,-0.000730141,0.0968893
5,4.92,300,0.51852,-0.000378643,0.0970554
5,5,300,0.180233,-8.62E-05,0.0970521
