x,y,T,u,v,p
4.5,0,354.243,0,0,0.794646
4.5,0.05,353.995,0,0,0.795376
4.5,0.1,353.271,0,0,0.797783
4.5,0.15,352.345,0,0,0.801702
4.5,0.2,351.549,0,0,0.805947
4.5,0.25,350.941,0,0,0.809238
4.5,0.3,350.471,0,0,0.810542
4.5,0.35,350.08,0,0,0.808805
4.5,0.4,349.716,0,0,0.803087
4.5,0.45,349.335,0,0,0.792491
4.5,0.5,348.901,0,0,0.77607
4.5,0.55,348.385,0,0,0.752672
4.5,0.6,347.753,0,0,0.720753
4.5,0.65,346.974,0,0,0.678068
4.5,0.7,346.011,0,0,0.621165
4.5,0.75,344.827,0,0,0.54441
4.5,0.8,343.378,0,0,0.438211
4.5,0.85,341.604,0,0,0.281718
4.5,0.9,339.289,0,0,0.0433535
4.5,0.95,336.672,0,0,-0.387861
4.5,1,334.273,0,0,-1.42392
4.5,0,354.243,0,0,0.794646
4.5,0.05,353.995,0,0,0.795376
4.5,0.1,353.271,0,0,0.797783
4.5,0.15,352.345,0,0,0.801702
4.5,0.2,351.549,0,0,0.805947
4.5,0.25,350.941,0,0,0.809238
4.5,0.3,350.471,0,0,0.810542
4.5,0.35,350.08,0,0,0.808805
4.5,0.4,349.716,0,0,0.803087
4.5,0.45,349.335,0,0,0.792491
4.5,0.5,348.901,0,0,0.77607
4.5,0.55,348.385,0,0,0.752672
4.5,0.6,347.753,0,0,0.720753
4.5,0.65,346.974,0,0,0.678068
4.5,0.7,346.011,0,0,0.621165
4.5,0.75,344.827,0,0,0.54441
4.5,0.8,343.378,0,0,0.438211
4.5,0.85,341.604,0,0,0.281718
4.5,0.9,339.289,0,0,0.0433535
4.5,0.95,336.672,0,0,-0.387861
4.5,1,334.273,0,0,-1.42392
4.55,1,335.742,0,0,-2.07901
4.6,1,344.344,0,0,-1.89168
4.65,1,351.816,0,0,-1.72946
4.7,1,353.078,0,0,-1.60357
4.75,1,352.367,0,0,-1.49891
4.8,1,351.412,0,0,-1.41098
4.85,1,350.556,0,0,-1.33324
4.9,1,349.754,0,0,-1.26101
4.95,1,349.016,0,0,-1.19182
5,1,348.352,0,0,-1.1243
5.05,1,347.769,0,0,-1.05796
5.1,1,347.264,0,0,-0.993014
5.15,1,346.833,0,0,-0.930292
5.2,1,346.462,0,0,-0.871094
5.25,1,346.113,0,0,-0.816998
5.3,1,345.733,0,0,-0.769737
5.35,1,345.249,0,0,-0.731246
5.4,1,344.529,0,0,-0.704228
5.45,1,343.253,0,0,-0.69388
5.5,1,345.667,0,0,-0.691445
4.55,1,335.742,0,0,-2.07901
4.6,1,344.344,0,0,-1.89168
4.65,1,351.816,0,0,-1.72946
4.7,1,353.078,0,0,-1.60357
4.75,1,352.367,0,0,-1.49891
4.8,1,351.412,0,0,-1.41098
4.85,1,350.556,0,0,-1.33324
4.9,1,349.754,0,0,-1.26101
4.95,1,349.016,0,0,-1.19182
5,1,348.352,0,0,-1.1243
5.05,1,347.769,0,0,-1.05796
5.1,1,347.264,0,0,-0.993014
5.15,1,346.833,0,0,-0.930292
5.2,1,346.462,0,0,-0.871094
5.25,1,346.113,0,0,-0.816998
5.3,1,345.733,0,0,-0.769737
5.35,1,345.249,0,0,-0.731246
5.4,1,344.529,0,0,-0.704228
5.45,1,343.253,0,0,-0.69388
5.5,1,345.667,0,0,-0.691445
5.5,0,353.438,0,0,-0.251618
5.5,0.05,353.157,0,0,-0.250503
5.5,0.1,352.781,0,0,-0.250455
5.5,0.15,352.649,0,0,-0.254993
5.5,0.2,352.538,0,0,-0.264306
5.5,0.25,352.323,0,0,-0.278355
5.5,0.3,351.976,0,0,-0.297213
5.5,0.35,351.505,0,0,-0.321076
5.5,0.4,350.937,0,0,-0.350182
5.5,0.45,350.32,0,0,-0.384625
5.5,0.5,349.731,0,0,-0.42408
5.5,0.55,349.279,0,0,-0.467465
5.5,0.6,349.097,0,0,-0.512641
5.5,0.65,349.315,0,0,-0.55641
5.5,0.7,349.802,0,0,-0.594415
5.5,0.75,350.366,0,0,-0.622916
5.5,0.8,351.026,0,0,-0.640195
5.5,0.85,351.81,0,0,-0.647294
5.5,0.9,352.492,0,0,-0.652169
5.5,0.95,350.835,0,0,-0.672396
5.5,0,353.438,0,0,-0.251618
5.5,0.05,353.157,0,0,-0.250503
5.5,0.1,352.781,0,0,-0.250455
5.5,0.15,352.649,0,0,-0.254993
5.5,0.2,352.538,0,0,-0.264306
5.5,0.25,352.323,0,0,-0.278355
5.5,0.3,351.976,0,0,-0.297213
5.5,0.35,351.505,0,0,-0.321076
5.5,0.4,350.937,0,0,-0.350182
5.5,0.45,350.32,0,0,-0.384625
5.5,0.5,349.731,0,0,-0.42408
5.5,0.55,349.279,0,0,-0.467465
5.5,0.6,349.097,0,0,-0.512641
5.5,0.65,349.315,0,0,-0.55641
5.5,0.7,349.802,0,0,-0.594415
5.5,0.75,350.366,0,0,-0.622916
5.5,0.8,351.026,0,0,-0.640195
5.5,0.85,351.81,0,0,-0.647294
5.5,0.9,352.492,0,0,-0.652169
5.5,0.95,350.835,0,0,-0.672396
0,0,300,0.868609,0.0645298,1.14395
0.05,0,300,0.82716,0.0799972,1.01924
0.1,0,300,0.723601,0.0891737,0.809582
0.15,0,300,0.596928,0.0722848,0.677691
0.2,0,300,0.48311,0.0518076,0.601289
0.25,0,300,0.39937,0.034246,0.552043
0.3,0,300,0.34038,0.0214222,0.519482
0.35,0,300,0.29812,0.0131982,0.498605
0.4,0,300,0.267303,0.00837601,0.485097
